Date,B3SA3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LWSA3.SA,MLAS3.SA,PETR4.SA,POSI3.SA,PSSA3.SA,TOTS3.SA,VALE3.SA,^BVSP
2023-02-24,36878600,40443000,7697600,297800.0,679700.0,20241466,4283100.0,2366100.0,64409100,800500,2126400,5017500,17183900,10221100.0
2023-02-27,41493800,24898500,3236800,651200.0,2136000.0,14947694,7311500.0,1742300.0,76250600,1250300,1711900,2457800,14422200,9570700.0
2023-02-28,41801300,38059200,6809400,313900.0,3610500.0,21751753,6579200.0,4112900.0,130248100,1221700,2857700,5734300,21127300,15672400.0
2023-03-01,45694100,43825000,4632400,438400.0,3117200.0,27667674,12799300.0,4219700.0,109257700,2890700,2635500,6756700,30916600,19853000.0
2023-03-02,74473100,32975000,6388500,251800.0,852700.0,30207882,8635100.0,2107000.0,124516200,1609100,1561100,3756000,21740900,14738800.0
2023-03-03,47367600,31061100,4753100,184100.0,1287400.0,21691636,9041300.0,2022500.0,87591800,1642500,1692400,3705700,19783400,13101500.0
2023-03-06,38810600,38725200,7881900,373800.0,1679700.0,27142278,8680300.0,3781700.0,50227400,866900,1517300,7047900,27298600,14277800.0
2023-03-07,39682500,58414500,4998600,380800.0,2927000.0,13632843,7709300.0,1685100.0,59052500,1334600,1434300,4735800,20898200,12578200.0
2023-03-08,74476900,76198500,8157900,358600.0,1827400.0,29120566,16188100.0,3774600.0,66220400,1887000,1433300,6322900,22274800,15904100.0
2023-03-09,51003900,61048300,4743500,284400.0,1544200.0,23502619,21065800.0,2805200.0,68042300,1792800,2793500,6885600,24439300,19174300.0
2023-03-10,49231100,40235200,4270600,255600.0,2893200.0,26337851,15845300.0,1976800.0,48118600,900600,2126200,5030600,21820200,17952200.0
2023-03-13,49440600,33541200,6132000,345000.0,1371800.0,28949064,17319200.0,2493700.0,58605500,4276200,3082700,6627400,23460200,12993800.0
2023-03-14,50264800,44785600,4546900,221300.0,760800.0,22636827,6601600.0,1811400.0,58916700,2714400,1787400,4243000,18077900,13133800.0
2023-03-15,50275800,70935100,4898700,440000.0,1259200.0,43284250,5571000.0,1960400.0,93708800,2614800,1787000,4489300,34103400,15246500.0
2023-03-16,66584200,84701000,4193500,175800.0,1362200.0,29684641,13119500.0,1863600.0,66821000,1273300,1410500,3439400,20573400,14385800.0
2023-03-17,80769000,76083800,7599900,880100.0,2154900.0,43809646,7458300.0,2147600.0,93502700,803800,2382400,5105700,39906400,17560000.0
2023-03-20,34346700,34593300,4805800,304000.0,2618900.0,17624695,6800700.0,1534000.0,57575200,1396800,2286000,2828100,19650900,0.0
2023-03-21,42280200,38954800,3982400,226400.0,1079800.0,25955260,7461000.0,1354300.0,43391200,2296400,996400,2697700,15692200,9672100.0
2023-03-22,64613000,29424300,3938800,443300.0,1053800.0,25615091,6909200.0,1968100.0,46435600,8397500,1342600,6924400,18085500,11504600.0
2023-03-23,83232200,61539500,5288500,336600.0,1431500.0,30625068,8918700.0,3722200.0,74711200,6441400,2628900,9038600,26000100,0.0
2023-03-24,44383700,40452000,4379700,293600.0,1624100.0,23038360,22116700.0,4082100.0,52556800,3941400,2238200,5111700,27801900,0.0
2023-03-27,69951100,45000300,2686800,259500.0,954900.0,40614963,11631200.0,1760200.0,39148700,3064300,1615100,6695800,14202900,9990600.0
2023-03-28,97342300,30254900,5650900,324800.0,2427600.0,61112775,17376700.0,2741100.0,29091100,2944500,2064300,3663100,13866800,13500100.0
2023-03-29,65619500,58776800,4994000,234100.0,2622800.0,23482655,15299400.0,25061200.0,49148600,3227900,2592800,4540100,17345200,12456100.0
2023-03-30,72194000,58758400,3790600,400400.0,2338800.0,19458590,20203700.0,17088900.0,56116900,4428300,1668800,6310400,14249000,14901600.0
2023-03-31,107873700,60841800,6921100,283100.0,3011300.0,23943284,7669300.0,9092800.0,59547800,1943200,1684400,6080400,22468400,15111200.0
2023-04-03,50036600,58954700,3748500,364900.0,1321500.0,27428796,9537900.0,8370600.0,73931200,1777200,3228400,4479600,13510200,12794800.0
2023-04-04,36717700,46417800,6186400,247200.0,2923000.0,12443670,6581900.0,6390000.0,57505700,1823100,2560300,4250600,20485600,11695800.0
2023-04-05,37293000,51710100,3903900,241800.0,900400.0,16426675,7504900.0,6392600.0,93626400,2000300,981400,4468500,25382600,13256500.0
2023-04-06,29384200,32588600,8315300,195000.0,1402300.0,15672609,6360900.0,5838500.0,29565400,2234600,969300,6825000,13976800,9818500.0
2023-04-10,34926800,24189300,4181400,221500.0,1415300.0,12576607,7535600.0,6460000.0,41455900,2462300,1245200,3370100,13849000,8148700.0
2023-04-11,69830300,94873900,6279900,325400.0,2162700.0,23449421,9042500.0,7005500.0,80565000,2502500,2465400,4794000,34226000,18725700.0
2023-04-12,91951300,63610500,7295000,303400.0,2509400.0,33393605,9174100.0,9434900.0,71563400,2582100,1439500,7811900,32702000,17345500.0
2023-04-13,43949700,33003100,6117200,638200.0,1484200.0,23546175,7118400.0,9822400.0,38852800,1413600,1418500,9715700,21361900,12182900.0
2023-04-14,28644400,41846400,3349600,321900.0,877900.0,15764939,6288100.0,12202600.0,38421100,914700,1175200,7993900,22693200,11501000.0
2023-04-17,28178600,28114200,3964900,644900.0,1009400.0,11164435,8141100.0,7705200.0,49427100,2517400,2554200,3962600,21479200,10253400.0
2023-04-18,27824800,45070000,4486800,236600.0,1391600.0,17663034,8893300.0,6650800.0,99478800,1184500,3260600,4147400,15193400,11207900.0
2023-04-19,39349300,45391200,7548300,393500.0,1108600.0,16490875,7680800.0,7764700.0,73217800,1841800,3536800,8821900,31128000,12713600.0
2023-04-20,43532000,61683400,3870500,397500.0,714600.0,18091676,8616700.0,6431400.0,54738400,1952400,3352600,3873100,31112800,12378000.0
2023-04-24,36709200,30197500,5059600,223800.0,1054200.0,29465159,7178300.0,2788100.0,43820900,1453600,1899200,5925300,29754000,10935400.0
2023-04-25,23753500,66333300,5705500,325000.0,1818300.0,30834001,5590900.0,2098400.0,53854100,1883500,1500500,3484200,31799200,10873200.0
2023-04-26,43132700,29344200,2534100,531900.0,719500.0,29100716,5374000.0,3663700.0,40249400,1273300,987500,3190100,25907200,10115500.0
2023-04-27,31864200,66471700,2974900,238100.0,1825900.0,20031739,6321600.0,2477300.0,115632700,1167500,1423900,5512500,31717800,11302800.0
2023-04-28,34079100,34292000,5494500,248500.0,906600.0,32787335,5699200.0,4979500.0,81138500,2171800,2062400,5725200,33277500,13080900.0
2023-05-02,29412600,76570500,4428000,405200.0,1842500.0,35169311,4418500.0,4885700.0,67911100,3775300,1652200,3620800,37367900,12018000.0
2023-05-03,24304700,37376800,3655300,407800.0,3183000.0,18021238,9892800.0,3521300.0,51133700,4376400,1779200,2901900,19958300,11688200.0
2023-05-04,34923200,71085400,7014600,314400.0,3882200.0,30072449,10226600.0,2961800.0,57854400,6554100,2713600,6229700,35996200,14837300.0
2023-05-05,55158000,113562200,4741600,207400.0,1456500.0,37391014,9179800.0,2433300.0,83365200,2468800,2752400,4338200,27107300,16699500.0
2023-05-08,39099200,119305500,5183800,175900.0,1516000.0,19154378,9987800.0,3115900.0,59352300,1798800,2131300,6565300,24917600,13259200.0
2023-05-09,29485100,63086800,3529300,289500.0,569700.0,21770355,7196400.0,2034300.0,33978200,2424300,4980400,8862200,18717400,13526600.0
2023-05-10,29982900,34391600,2779500,210000.0,580300.0,21959552,11582200.0,3717900.0,41500700,3104800,3649800,3658800,24792600,13576900.0
2023-05-11,41535400,38711200,4019300,1058900.0,926200.0,21823212,10479800.0,4135600.0,136878100,3271600,2898900,3959700,27709000,12772100.0
2023-05-12,45257700,33331100,2543800,631100.0,1624100.0,16720111,20663900.0,2882900.0,117237500,19007200,6530300,2437200,17578100,11925000.0
2023-05-15,26238500,44270100,18878700,405500.0,978500.0,32489134,11592400.0,4071500.0,81996700,9100300,5771800,4876700,21020000,11603200.0
2023-05-16,52790600,29720900,4927400,517400.0,549700.0,16114636,12820600.0,10239800.0,117782700,5793800,4474800,4683600,23990300,16897300.0
2023-05-17,75038500,31306500,5352700,694900.0,728700.0,16789416,13410100.0,3633700.0,107129200,6855800,3269600,5761400,30913100,13993000.0
2023-05-18,34511600,30064600,6986300,487500.0,648000.0,28500232,9508400.0,7650100.0,63010500,4080200,3659900,4160100,23710600,13613100.0
2023-05-19,58067000,81459600,12463100,540400.0,1856700.0,49461282,12218300.0,4910900.0,69245500,4523000,2605000,6885400,33892200,16135800.0
2023-05-22,23668700,24901500,5056200,767200.0,949000.0,19184323,6483000.0,5031000.0,38010200,2852600,2440600,2962200,18936200,11769400.0
2023-05-23,59858100,65141600,10944500,317800.0,1463000.0,17701826,8917400.0,4439500.0,58285300,2666100,2852700,3771700,39413300,12334800.0
2023-05-24,41907700,84758000,8996100,251400.0,555900.0,20029924,6395800.0,1866300.0,54796400,1997500,1776100,2742700,33304700,12980200.0
2023-05-25,61049000,57019700,8948000,519400.0,944400.0,23616159,7715300.0,4832500.0,49182700,2931800,2416400,6930000,36934900,14745300.0
2023-05-26,39033400,34702600,5442300,345100.0,574100.0,16832858,6903000.0,2568300.0,39866600,2626300,2380600,3580100,38181700,11019700.0
2023-05-29,13634900,11951700,2422900,215900.0,641700.0,11202661,2676400.0,2917000.0,17977100,1720900,1544000,2477600,17320700,5913000.0
2023-05-30,32065000,46546900,4771100,305600.0,990300.0,26783167,5710600.0,2825900.0,45736700,2159500,2399700,3304200,39920700,11588000.0
2023-05-31,70207400,48483600,9085800,244500.0,833300.0,33263163,12583100.0,7373700.0,49207600,1702200,2641100,4839200,103408900,15861100.0
2023-06-01,62415600,33499600,7900500,702000.0,1467600.0,23186723,14709800.0,4994500.0,63148200,5440500,7300900,4512800,51982400,14669000.0
2023-06-02,44298200,0,8483500,439700.0,4569300.0,31030231,9596400.0,3523300.0,39919300,4136200,2306500,8452600,39185700,14545800.0
2023-06-05,38760200,37490300,4121900,358600.0,1336300.0,11645028,5663200.0,2050600.0,39321700,2323000,1989600,3309200,21478500,9078800.0
2023-06-06,57545900,33361400,5119100,190700.0,974200.0,32644416,9486900.0,3281500.0,75426600,4238800,2081100,4805800,31884200,15025400.0
2023-06-07,52360700,25890200,8230500,411600.0,1317700.0,38181944,8732000.0,3652400.0,82330400,3869700,5474400,4864600,27377500,14017100.0
2023-06-09,34786500,34371000,8207600,316400.0,711400.0,27130028,7284400.0,3191200.0,80442400,3349500,5826100,3621100,30056800,13527100.0
2023-06-12,24345700,38493000,5648200,305400.0,876400.0,40691640,4948900.0,2725400.0,119350400,2551500,2852700,3953000,26651200,12016200.0
2023-06-13,39692100,45002300,6751800,659100.0,629100.0,29917054,3946700.0,2070200.0,79174900,1932200,2417400,6850000,34288100,12392200.0
2023-06-14,62913200,60815500,10726700,319300.0,1485100.0,50765584,11042400.0,2678000.0,98326000,2914500,2803500,6924000,53775600,16938600.0
2023-06-15,53533200,29023000,6792100,402900.0,13501700.0,38877368,6508400.0,3137300.0,120579500,4243700,1681300,5881200,31874100,12298000.0
2023-06-16,68342600,41296400,10290200,427700.0,2789300.0,49925200,4652900.0,4492600.0,94572000,2160000,2595700,5819000,39953600,15251700.0
2023-06-19,42441300,21307100,6607300,259600.0,1424600.0,13124915,2339200.0,2155500.0,34573900,2961700,1083900,1595600,14894300,6776300.0
2023-06-20,47421200,28404300,8021600,234900.0,1600700.0,18507161,3864300.0,3486800.0,55605300,3814300,1735600,5027800,35748700,10924200.0
2023-06-21,30520800,32294600,8328200,375600.0,2393400.0,21555523,5431700.0,4396600.0,89294300,2197800,1485500,4097000,27336800,11736700.0
2023-06-22,49202600,36675900,4131400,425100.0,3215000.0,18180490,4964600.0,3011500.0,43455800,2385700,1169800,5283100,21394900,11831500.0
2023-06-23,31737600,43608700,3495300,409800.0,1258800.0,14392240,5217100.0,1914800.0,76023400,2401200,1008400,3869800,23510900,12845400.0
2023-06-26,29644200,36850700,12352500,210700.0,3361100.0,12390359,11074600.0,2922400.0,53635000,916700,1357900,4207800,15030400,10456600.0
2023-06-27,35632400,38301600,9185000,313700.0,1346700.0,21064723,6030700.0,3438100.0,48399600,1653400,1377500,3174300,22737400,13077000.0
2023-06-28,22922900,48492800,7334500,308000.0,1068500.0,15977162,3499400.0,2326000.0,36794600,1443600,1997600,3085500,37628600,10646300.0
2023-06-29,42656500,40903300,7309800,228700.0,819800.0,14377948,2832500.0,1655700.0,32071800,1549400,3713200,2301600,24841800,11055300.0
2023-06-30,38902400,41639400,6872200,423700.0,2569700.0,21654545,4428300.0,4055400.0,104262900,1535200,3547800,4070500,42992000,13824700.0
2023-07-03,22343500,17915500,9527800,362900.0,2448000.0,24671602,3827300.0,4195300.0,31266900,1249300,2513400,4997300,22738400,8907500.0
2023-07-04,10252000,10908500,3024400,341200.0,2002600.0,9038011,3556000.0,1641600.0,18308000,917800,712300,1265500,12573200,6555200.0
2023-07-05,39425800,19944300,3514900,435100.0,4792200.0,31496077,3965500.0,2896500.0,53585500,1888700,1633900,2916000,27363600,10959000.0
2023-07-06,43151400,40277700,4026000,381600.0,1461000.0,15591055,7219600.0,1996400.0,47685700,1075100,2073100,2694900,18579200,11025700.0
2023-07-07,47396100,21703000,3702200,435100.0,1008200.0,13525881,5411400.0,1656700.0,55533500,1122000,1409100,2791100,57287600,10521000.0
2023-07-10,25239000,19191400,4080200,369600.0,503100.0,13360277,4986700.0,3436400.0,25590200,1424800,2974200,2082400,36698500,8104000.0
2023-07-11,32768300,30173500,6090200,558300.0,506300.0,18875119,6154600.0,5333700.0,40877000,1515600,2648700,3569000,35550200,10592500.0
2023-07-12,37836700,18940500,6114800,361100.0,594000.0,11448231,5475900.0,2779100.0,40181800,1261500,1576600,5364900,22864300,8941200.0
2023-07-13,25340200,34783700,4729600,468000.0,999300.0,15128724,3579600.0,1908300.0,35886500,1538300,1594900,2861900,24187200,9257600.0
2023-07-14,32317300,30430600,4511800,340500.0,1979400.0,14301158,4939900.0,1774400.0,34451100,1188200,1553200,2534700,20342500,8980000.0
2023-07-17,16540300,20090100,12871900,379900.0,665800.0,12148759,12893000.0,2453700.0,52160800,1310700,1906900,3181100,15322300,8201900.0
2023-07-18,22752800,22381500,7773300,385500.0,600200.0,18124003,5192800.0,1456600.0,35640400,939200,5041400,8497600,16950600,8584800.0
2023-07-19,22543400,24524300,7731400,216600.0,2920300.0,28088376,5451500.0,865000.0,46517700,1105200,821800,5148800,14512600,9728700.0
2023-07-20,27346100,47691600,4586800,484500.0,1347300.0,18822716,8685500.0,1816400.0,33177100,856200,2003900,5627000,20992700,8986400.0
2023-07-21,36324700,43331100,5823500,244000.0,1128300.0,28754309,9310300.0,4265000.0,52059200,837400,2399500,4111100,24852700,11181500.0
2023-07-24,35365600,62342600,3956300,358300.0,496700.0,23345408,7731900.0,1188400.0,45268100,626800,3715500,1976000,30616400,10494800.0
2023-07-25,33907800,45514000,4912300,272000.0,818700.0,88967719,8105500.0,3005000.0,56261000,1012800,4310700,2181000,31556700,11427100.0
2023-07-26,16803100,22666000,2797400,303600.0,1907600.0,45103967,7544100.0,1855500.0,45880200,1061900,1337300,1872300,19066400,9988800.0
2023-07-27,18122100,30083400,2901600,461100.0,3209400.0,34869636,7031000.0,1253000.0,86471900,1379000,2420500,3288000,28254500,10678700.0
2023-07-28,20678900,25809200,2555600,475900.0,12087200.0,16546454,3445000.0,1546600.0,43608600,654900,905700,1620100,45938800,8464200.0
2023-07-31,20469500,22318100,2825500,905100.0,3828400.0,19287088,6385100.0,2562400.0,91290800,1509500,1975700,3802200,26065700,10122700.0
2023-08-01,29131900,26649900,4036400,619100.0,2471900.0,29209493,3859900.0,1570400.0,75752400,1538300,2256800,3693400,30015700,10302800.0
2023-08-02,14511700,34593700,2247600,543000.0,785600.0,27327392,8569400.0,2358800.0,62068400,1043700,2142000,1943300,29547300,10565900.0
2023-08-03,32157800,52594900,3531100,313400.0,953900.0,28326688,9033000.0,2694400.0,57304400,2851900,2243100,4072200,35512300,13027300.0
2023-08-04,18993900,150660800,4926600,331900.0,867000.0,22226333,4815600.0,1358600.0,120685800,1689500,2160700,1821800,22954300,15065200.0
2023-08-07,17176300,45283000,8763200,240400.0,675800.0,19020647,3225300.0,1084200.0,44984900,1239300,1495000,1767500,23057700,8726500.0
2023-08-08,25580600,32711600,5247100,207900.0,470400.0,32310826,8567700.0,1054100.0,34771300,1215300,1298500,3331500,43405600,10246000.0
2023-08-09,37477400,37143300,4834600,310200.0,307400.0,25217641,7057600.0,1667000.0,48561500,1952700,1246900,19720100,21859000,11245600.0
2023-08-10,31159500,27521100,3875200,461200.0,309400.0,19806359,11984800.0,1681700.0,54020200,5614100,1442900,7463000,28372300,12689600.0
2023-08-11,29388400,44038100,4352200,1844400.0,741600.0,23324537,21733900.0,1391200.0,39403200,1922300,4185100,8463000,42335100,11867500.0
2023-08-14,30624900,27965700,5700800,856200.0,994000.0,25492703,10769000.0,1430900.0,27992700,1633000,2730000,4358800,41056900,11203500.0
2023-08-15,27479400,30300300,5766800,426500.0,585800.0,34472186,9186800.0,5014400.0,87366200,1553600,1670000,4282300,28611000,14636000.0
2023-08-16,25879800,40641100,7134700,525700.0,605200.0,58326771,8154600.0,5657300.0,74461000,2819800,1498600,4447000,30508600,18862600.0
2023-08-17,32134200,49707800,16615500,601400.0,1268700.0,25723074,9998400.0,2052400.0,57570600,2304800,1796500,8731700,39481200,12747500.0
2023-08-18,25224400,24526300,4484100,567800.0,1172800.0,15345576,5243200.0,2646300.0,45579700,1649100,1385000,4786500,34201900,10601000.0
2023-08-21,16772100,18689900,4041100,494800.0,653000.0,41124884,9456200.0,5018000.0,42236900,1036600,3086200,2966500,17695300,9794400.0
2023-08-22,20905700,25653900,3832100,430900.0,1593800.0,29247768,5557300.0,2615800.0,31372200,1647100,1658900,5318300,30995800,9828500.0
2023-08-23,30804700,26483400,3975500,787300.0,737300.0,28240144,7202400.0,2386900.0,95507400,1371800,1617500,3882500,19128500,11542800.0
2023-08-24,30727700,28986200,4145400,580300.0,734400.0,18234943,3651500.0,2496300.0,49332300,1027400,4334500,2668100,17821500,9196200.0
2023-08-25,28332000,21558900,3824500,909000.0,530500.0,60234511,8198500.0,1500800.0,34079000,1182600,1799400,3827200,11395300,9214100.0
2023-08-28,25801600,41896500,2817800,1110000.0,560500.0,40736111,6496100.0,2568200.0,24956100,1068700,1270000,2853300,14173600,9596900.0
2023-08-29,40507700,28648200,4443100,876300.0,643700.0,19861984,4903000.0,2902600.0,40607500,1004900,1515400,1918600,28625700,9631600.0
2023-08-30,30929000,24566600,3465000,250500.0,492500.0,15292038,2688600.0,1346900.0,34637900,624200,1228400,2601300,21812600,8924000.0
2023-08-31,42215000,47366800,4845100,492400.0,1125500.0,30839569,4279300.0,4376200.0,48971500,3381600,1430400,6230600,31011100,12950000.0
2023-09-01,52408300,20774500,7391000,686100.0,816100.0,24683018,3861400.0,4423000.0,50089200,2644200,2501100,2345400,57288600,11890700.0
2023-09-04,19274900,12793700,2505500,1190700.0,668300.0,10944490,4838600.0,1958900.0,21667400,1561500,393700,1429200,22397800,5529700.0
2023-09-05,34042400,38596300,5276500,511300.0,779300.0,19677650,3672100.0,3263700.0,75082900,1158600,1440900,3448200,19253500,10870700.0
2023-09-06,27071200,30673700,4336300,683000.0,459100.0,29922869,4095700.0,2449900.0,57856500,925600,1456300,5179600,28466500,9916100.0
2023-09-08,31896700,26255000,3418000,318200.0,485000.0,21011587,3082200.0,2661100.0,39074100,1239900,1396600,4111700,19989200,8360700.0
2023-09-11,32550700,27501400,4547500,427100.0,361400.0,22426395,3717200.0,4532400.0,30276200,1212300,1112100,10174700,19493800,8789000.0
2023-09-12,29782800,30070000,3483600,893700.0,362900.0,14908122,3791200.0,2972900.0,31963000,740200,1458600,2581700,14201300,9192800.0
2023-09-13,28936200,38146100,5943000,757200.0,1028000.0,21948730,5914900.0,2742200.0,47685700,957800,1775900,8856300,15448400,12075300.0
2023-09-14,27146800,38099300,3575300,439800.0,448000.0,35906720,4380600.0,1752900.0,46502100,1016500,1273700,5292100,62390300,13279300.0
2023-09-15,36593100,38634100,5440900,543100.0,1303600.0,31491966,4733400.0,7883800.0,54801500,1416300,2162700,6460600,37901700,16107600.0
2023-09-18,15670500,16752200,3426600,518600.0,986400.0,19674713,3183000.0,2003100.0,52363400,1835300,1086700,3485500,21849000,11273100.0
2023-09-19,21640500,25653600,4976600,303500.0,1503800.0,16533920,3621500.0,1750900.0,43247200,1082400,1586200,11595400,43870300,11453800.0
2023-09-20,30619100,29633200,4529900,832900.0,1513100.0,18223874,3438900.0,1572700.0,39102300,1073400,1618800,6217200,14372200,9238800.0
2023-09-21,40628500,52192300,4876800,761100.0,1745300.0,23668729,6224900.0,1779900.0,60109400,2382600,2149700,4832900,21686000,12685800.0
2023-09-22,29941600,39166700,3692200,415600.0,1186400.0,23034290,3894000.0,1987500.0,31020500,1254300,1363600,2757300,17063700,9443500.0
2023-09-25,30433600,29657400,5648200,523300.0,980300.0,18496083,3506900.0,1504900.0,26767200,1348400,1615200,3293000,34715000,9580000.0
2023-09-26,51265700,35395500,4479100,773200.0,854000.0,17865033,3340100.0,1325800.0,60687500,1314600,1423200,3629300,24178800,11241800.0
2023-09-27,44300700,41531600,5106300,670700.0,810900.0,17726669,4721300.0,1963200.0,53708700,1606500,1656700,4790500,17109300,13359300.0
2023-09-28,31834700,29948700,3436900,667400.0,1359900.0,29848209,3856200.0,2174700.0,30765000,1536800,1320200,3050900,26072300,10387000.0
2023-09-29,23002700,20641500,4972000,1103600.0,2083800.0,14855939,5551800.0,4701900.0,40227600,2265900,987600,4040400,19018000,11143200.0
2023-10-02,26431000,22179800,3948800,1481800.0,1269400.0,25547196,5772500.0,4345200.0,34403400,874600,930900,2873700,11175900,8524900.0
2023-10-03,51682100,23190500,5135700,541800.0,893700.0,36761071,5019100.0,4058200.0,37947300,1546500,1149800,2365800,15268800,11104800.0
2023-10-04,32895300,45563700,3820000,476900.0,861500.0,30866564,8324400.0,3387500.0,88895900,2091500,885800,2778500,14377000,10813800.0
2023-10-05,25192200,40153400,3574000,322500.0,1071300.0,23178301,5117900.0,3313300.0,35342000,1443900,933800,1975900,11556300,9507200.0
2023-10-06,52568200,29367600,4142700,448100.0,894900.0,37008318,4964500.0,3089100.0,48132800,1661900,1294200,1977300,22711400,13138200.0
2023-10-09,34445400,20940600,3386800,488200.0,678900.0,21058235,4947200.0,2277500.0,77528400,1256400,847600,3353000,14392200,9474400.0
2023-10-10,43373800,21013500,4462100,443000.0,1495800.0,22635578,5484300.0,3384400.0,48326500,2084900,975600,1955200,18261700,11621500.0
2023-10-11,25967000,31695400,4634700,295000.0,9368400.0,27813645,4160000.0,2478400.0,41578500,1964900,732800,2566500,13659400,9949800.0
2023-10-13,31360700,31324400,3708600,286600.0,4415900.0,26291874,14218700.0,2041300.0,66943700,1731100,1163400,3229100,16302700,10609300.0
2023-10-16,18822000,24351900,3762400,231100.0,3162600.0,17574978,3628900.0,1250000.0,49626600,1337600,783400,2934100,13103300,8989900.0
2023-10-17,78125700,27989500,3656600,469700.0,3178900.0,22141874,7369700.0,4221600.0,68814800,1013000,705800,4690400,24031000,10371700.0
2023-10-18,71398700,32347600,6461900,507200.0,2616600.0,31129059,10345200.0,6410600.0,85931700,1335600,1982100,3469400,34907300,15492200.0
2023-10-19,45432400,24267000,4022800,1756300.0,1873900.0,16811551,8272000.0,6383600.0,56016600,1083500,886100,3009000,22855500,11497600.0
2023-10-20,40978900,29052700,5981300,314900.0,1430000.0,15197386,4320400.0,4568300.0,66242400,728400,974900,2679100,58015100,11739200.0
2023-10-23,29667800,25208300,5105100,506700.0,2108000.0,12608126,5280400.0,2519000.0,104499100,867300,1286700,2903300,17595000,10701800.0
2023-10-24,54908300,35238200,3519900,343600.0,1456800.0,18605870,7483300.0,3247100.0,78634900,930700,1524200,3735600,21768800,10711800.0
2023-10-25,71753900,44133500,2932900,473900.0,1469800.0,15581754,5713300.0,5281900.0,32846500,1016700,1092500,3956600,26091800,12306500.0
2023-10-26,45057800,52455700,3935800,256900.0,1363000.0,21026157,5265900.0,3093600.0,47858600,1039500,799400,3587800,30936700,12770600.0
2023-10-27,39597000,43153700,3314700,423700.0,1498500.0,19837474,6363000.0,3024900.0,45843100,2608600,850500,3071100,47989100,12289500.0
2023-10-30,39671100,37855700,2992300,375800.0,1571400.0,18210885,5711700.0,2858700.0,31346900,1453300,838500,2348500,26604100,9741800.0
2023-10-31,37086000,32793200,3569700,339000.0,4076400.0,24494956,5260800.0,5063200.0,36965200,1268000,1573700,3310600,20961400,10557400.0
2023-11-01,44636800,42471800,5279300,340400.0,1534400.0,27184064,12259400.0,10335900.0,46335300,1812200,1804900,3499200,31543500,13904100.0
2023-11-03,66501900,70577700,3243700,768500.0,1000800.0,27773209,9092000.0,10989800.0,30959700,1812600,1150500,4218100,28599600,15714000.0
2023-11-06,33391600,23949400,7091300,375700.0,550700.0,19622192,5386300.0,4876700.0,33583600,2358000,1087600,2072300,19096300,10167700.0
2023-11-07,48835200,80300200,6899700,310400.0,507300.0,25252736,5509600.0,4945100.0,48919900,1274000,2673200,6276800,37073000,16393100.0
2023-11-08,28362600,33468600,4622200,580500.0,525500.0,13043322,4017100.0,2904800.0,59742900,1293300,1146800,16516800,21047900,15193500.0
2023-11-09,25942900,45228200,6301300,387200.0,532400.0,14899312,3371600.0,2768500.0,56231100,898800,2354500,4391300,16542700,15568300.0
2023-11-10,36346300,66453700,5040600,542600.0,563300.0,14191908,15050100.0,3871600.0,40004800,1287500,5000800,4915800,22200500,0.0
2023-11-13,42165300,47338000,4400500,1261800.0,565700.0,16444125,11493600.0,3116700.0,44120000,1803100,1200500,10915900,14410500,11198000.0
2023-11-14,45235100,42559800,8320600,721400.0,1677200.0,38860355,10786400.0,7242500.0,50888600,6570700,2226100,8398300,52233600,19427900.0
2023-11-16,39109300,60626800,5237200,1649200.0,1410000.0,32719391,12502400.0,6026200.0,72361200,2381200,2214500,9614700,31235400,18355600.0
2023-11-17,44472400,34543100,7227000,439600.0,497200.0,25737290,10183200.0,4721000.0,87666300,1728400,2282400,8597000,24538600,15719100.0
2023-11-20,23900400,26702200,4036700,225200.0,1218900.0,26332761,6605300.0,2450800.0,67796900,1228400,1225600,5620700,28810100,11108500.0
2023-11-21,25672000,17047900,3525800,734500.0,1233800.0,19122050,3788000.0,2863300.0,49597800,5466400,1605700,7733200,45317800,10793500.0
2023-11-22,33864800,39082200,4274700,457500.0,1361200.0,37853295,8233800.0,3539200.0,58578300,1792600,973700,6708200,33715300,14058500.0
2023-11-23,7965100,70385300,4702900,450800.0,1137600.0,23765414,3593700.0,2361900.0,24068100,1564700,1037100,2440500,10279200,7816400.0
2023-11-24,20559200,28854100,2692900,147200.0,926000.0,23027739,9299800.0,2206300.0,53456200,1995300,1097900,3115800,16667000,9613100.0
2023-11-27,27004700,25263900,5064100,425400.0,1572500.0,20970699,8631900.0,2302300.0,36996000,1387800,1281500,3138300,17312300,11013800.0
2023-11-28,35096600,43584200,3350800,260400.0,1196300.0,23957606,7983500.0,2291500.0,36875900,1410700,1041500,2727600,22019000,12394200.0
2023-11-29,57656100,36063500,6437800,300800.0,943600.0,17077354,8015100.0,2751600.0,37528600,1732800,2131600,3491300,15853100,12417500.0
2023-11-30,43356300,54061000,9110200,229600.0,2051100.0,56074056,5580500.0,2944200.0,58808800,1563300,1195800,6671700,29712900,19238400.0
2023-12-01,28188700,43911800,13397300,234300.0,1799000.0,28598011,5792100.0,4500200.0,36388100,1522900,1801100,4222700,25025200,13696500.0
2023-12-04,45646100,24320200,6664100,361600.0,575400.0,17553033,6420800.0,3215000.0,35601900,1967500,1439500,3092800,22402300,10270500.0
