Date,ALSO3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LJQQ3.SA,LWSA3.SA,MLAS3.SA,POSI3.SA,PSSA3.SA,SQIA3.SA,TOTS3.SA
2022-09-26,,10591200,1815500,294500.0,272000.0,13789351,1824531.0,5017700.0,1496800.0,3210100,727100,,1838900
2022-09-27,,29141500,4794700,377300.0,488800.0,34950623,2274375.0,8716300.0,1133200.0,3717700,1628700,,4418600
2022-09-28,,38504200,9425500,265100.0,456000.0,19776822,1877376.0,5714500.0,1544500.0,3608300,1990400,,3235900
2022-09-29,,36767300,16394200,547400.0,1275400.0,32919240,1817634.0,11104000.0,1053400.0,1674700,1331300,,2990100
2022-09-30,,23472700,9819800,715200.0,571100.0,36752554,2230557.0,16997700.0,1183700.0,2291900,1415800,,3814700
2022-10-03,,72013900,11309600,1042900.0,1985000.0,62218024,2824838.0,15872300.0,1613500.0,2381800,2107100,,6429200
2022-10-04,,32759000,7051700,443300.0,906900.0,47984491,3302373.0,13080800.0,2173300.0,2450600,1598200,,4202600
2022-10-05,,28893000,11967700,659500.0,570100.0,19439319,1676950.0,9687100.0,1495700.0,2360700,1388800,,3885400
2022-10-06,,47265200,5984000,290900.0,909900.0,25415935,2863280.0,12511800.0,1262000.0,2004500,1414500,,3583800
2022-10-07,,73837200,6026200,331700.0,1575900.0,18180013,3019991.0,8589700.0,1750600.0,1333200,2740100,,3642200
2022-10-10,,49206300,4546100,320800.0,996000.0,22648283,3519637.0,7669500.0,1146300.0,1608200,1404100,,3306200
2022-10-11,,32893900,5384800,377000.0,1189000.0,31379950,1779597.0,10816800.0,1149600.0,1668700,1820000,,5213700
2022-10-13,,37633900,12286700,321100.0,689900.0,25177624,4851622.0,11388500.0,1642000.0,3538200,2741300,,4964200
2022-10-14,,26359800,6942000,882800.0,3176200.0,28789347,4355627.0,8504600.0,1807100.0,1911500,950600,,3416900
2022-10-17,,18923800,4900700,683500.0,943600.0,26215837,3732032.0,9527700.0,1230200.0,2422800,1276400,,3809700
2022-10-18,,44309400,6672900,294400.0,1418600.0,29687442,3628371.0,15534000.0,1349100.0,2422900,1658800,,5962200
2022-10-19,,29547600,5954300,315900.0,1109300.0,24480908,2073746.0,10591600.0,1185100.0,2054200,1945300,,2454900
2022-10-20,,49603500,7374900,503100.0,752100.0,40015669,2958118.0,6960000.0,1831800.0,1967100,3069100,,5265900
2022-10-21,,50452400,11944600,384600.0,1501900.0,36475814,3650787.0,7222600.0,2106700.0,2577200,2227700,,7799500
2022-10-24,,41018300,6216800,386000.0,604800.0,29451003,3433117.0,5753000.0,1371900.0,1644800,1298500,,4617900
2022-10-25,,24860900,5385600,4223600.0,533700.0,31736918,2523387.0,12542500.0,1520100.0,2157400,2402500,,5965200
2022-10-26,,55001100,7834200,1131000.0,1147400.0,28605186,5731836.0,14742200.0,1390400.0,3231500,2483600,,6596700
2022-10-27,,32956100,6082400,477500.0,2547400.0,34738264,3813785.0,7716600.0,1106700.0,1939300,1903100,,5994700
2022-10-28,,23368600,5770800,299000.0,1867800.0,23647692,3536880.0,8372100.0,1150900.0,2102200,1543300,,5772100
2022-10-31,,58768900,6245000,704400.0,1617200.0,47678679,4341630.0,9932000.0,1383200.0,1992400,3542900,,5899900
2022-11-01,,48476000,9246000,344300.0,2736700.0,34303814,4421861.0,6465400.0,1347700.0,2771600,2623500,,6049400
2022-11-03,,31611800,6398500,724000.0,1109100.0,81300001,4335645.0,8732300.0,1570000.0,1480200,6498900,,3529400
2022-11-04,,41996600,5016900,346800.0,1351900.0,23075995,4654948.0,20501300.0,1094100.0,1982400,3070100,,4823000
2022-11-07,,52267000,12792700,371100.0,672800.0,39225250,3098295.0,7617800.0,3053900.0,1717600,2348700,,3465900
2022-11-08,,56009200,8157900,348600.0,1741300.0,32119962,2596214.0,7521200.0,3053600.0,1893700,1131200,,3868500
2022-11-09,,499194800,11389700,376100.0,639600.0,52151441,1994021.0,8560300.0,2200100.0,3462300,2214800,,6837200
2022-11-10,,180563000,14049600,706800.0,2081100.0,42727050,4538506.0,16521100.0,4265700.0,4930100,4683500,,10001300
2022-11-11,,121144900,11365800,692400.0,2138800.0,63145282,4647544.0,21411200.0,3061700.0,3002200,3675900,,6895400
2022-11-14,,73637500,6003500,236600.0,1111100.0,35719775,2692674.0,10120700.0,3502900.0,2590500,2799600,,6071100
2022-11-16,,69709700,7976500,424100.0,1432200.0,36014232,3669450.0,16438000.0,4812600.0,1614800,2773800,,7949700
2022-11-17,,111982000,9689500,673500.0,2273000.0,44663074,4455130.0,10865700.0,6836100.0,2358000,3096900,,7864200
2022-11-18,,76091400,9416600,380100.0,877700.0,45257094,2446503.0,7851200.0,1739900.0,2124100,1622700,,4694400
2022-11-21,,46728300,7547100,274400.0,981100.0,50599867,3908420.0,6545400.0,1920100.0,1805200,1462900,,3981800
2022-11-22,,40922700,9655800,318500.0,551200.0,32500704,3146170.0,5984700.0,2503600.0,1740400,1412200,,3912100
2022-11-23,,48131200,7851200,279500.0,1265500.0,18636808,3631211.0,6876700.0,1804800.0,2132500,1770500,,4189400
2022-11-24,,25028500,4297600,427500.0,668600.0,25545106,3357044.0,4748100.0,864500.0,1130400,1443200,,2467200
2022-11-25,,31535100,4881100,1228500.0,600400.0,39318260,2282692.0,6033200.0,1461600.0,1783000,1843400,,3995700
2022-11-28,,35206100,3960600,161200.0,806900.0,26388666,3788225.0,5965600.0,3186800.0,1195900,2238000,,2958700
2022-11-29,,31529200,4822700,360900.0,1567400.0,35913395,2772399.0,8828600.0,1086100.0,1882500,1487400,,4737600
2022-11-30,,39650500,9179900,757200.0,1774300.0,31661454,9858636.0,22188900.0,3205800.0,2268700,2378900,,8898100
2022-12-01,,59654400,8900000,262900.0,668400.0,23945099,3472573.0,11557400.0,2226300.0,2198600,1460900,,6737500
2022-12-02,,86889800,6335200,236200.0,733800.0,21928473,4526537.0,14727600.0,1435900.0,1845000,2344200,,5446500
2022-12-05,,48011700,3242400,342300.0,602300.0,41261839,4328849.0,9221700.0,1486200.0,3831100,1324300,,6631800
2022-12-06,,73397300,4892800,479800.0,1832200.0,29416839,3617619.0,8896400.0,1547000.0,4216100,3879300,,7304200
2022-12-07,,27019100,4684900,316300.0,988700.0,21047028,4719965.0,11430700.0,1614500.0,1573200,1836000,,4922500
2022-12-08,,40884200,8687100,666800.0,1664400.0,25404230,4382303.0,11334800.0,1497900.0,1982400,1202400,,6756600
2022-12-09,,29843800,4063100,372400.0,719100.0,15532526,3891887.0,9591400.0,2081500.0,1215100,1391700,,3688000
2022-12-12,,62653000,6759600,488900.0,2853800.0,40186547,4874241.0,7782500.0,1525800.0,1197800,2086300,,6978900
2022-12-13,,46700100,8372200,320100.0,2191400.0,48882915,3421351.0,9981100.0,2862500.0,1231300,3164400,,5992600
2022-12-14,,76655700,12959100,413800.0,2867700.0,104380693,5483027.0,18762000.0,1988700.0,2218300,6125100,,8435800
2022-12-15,,46986900,7925800,318800.0,1658800.0,34710044,3996056.0,14480600.0,1190300.0,1502000,4516400,,5957000
2022-12-16,,50773500,7317600,378200.0,1188000.0,38018041,4334935.0,8253400.0,4226000.0,1068500,4216100,,4834700
2022-12-19,,35317400,3668200,524200.0,832700.0,25395949,5615901.0,11263900.0,1889300.0,3225700,2306900,,4647900
2022-12-20,,84518300,7516000,514000.0,1387000.0,27524756,6142021.0,9033100.0,1615800.0,2633900,3747300,,5745200
2022-12-21,,43956000,6192500,269600.0,1026200.0,26196293,5211802.0,5892600.0,1136900.0,2437600,1724000,,6397900
2022-12-22,,20749500,4304500,204000.0,802700.0,12817867,4834785.0,6536400.0,2006900.0,2041600,2489000,,3250000
2022-12-23,,21104200,3803300,233300.0,2596400.0,12734611,4601697.0,14476400.0,1233000.0,2369500,1765600,,3636000
2022-12-26,,13937200,1793300,385400.0,367900.0,7412483,1271532.0,3936100.0,1007400.0,1421000,752200,,2280600
2022-12-27,,78235200,3087100,317900.0,495100.0,14144288,3513247.0,4877900.0,1720300.0,1753500,1054700,,3627100
2022-12-28,,45117800,3069900,208300.0,621100.0,12242904,4052654.0,6260200.0,1352300.0,1448800,1132700,,2841600
2022-12-29,,41911700,4684100,543100.0,1248500.0,17916998,3722194.0,8439000.0,5459200.0,5561900,1349800,,2456000
2023-01-02,,24748300,2509400,297000.0,555500.0,17223276,2797148.0,9261900.0,1070400.0,1761000,2282600,,3063900
2023-01-03,,127764400,5148200,335600.0,1155200.0,19357753,3947268.0,14128600.0,2701100.0,2298100,1009900,,4250800
2023-01-04,,153235200,5921800,227700.0,1069300.0,21199928,3184004.0,18059800.0,1525500.0,2115800,1583500,,6374700
2023-01-05,,164949200,6885300,640000.0,616700.0,30316772,2984287.0,16238400.0,3608100.0,1848700,1999900,,6459400
2023-01-06,,86788300,3722200,320800.0,382300.0,23027017,4009343.0,13998200.0,2006800.0,1997400,1881700,,3270700
2023-01-09,,73674800,4164200,286600.0,551400.0,21004266,2585259.0,10944800.0,2544000.0,1396700,1770700,,5516400
2023-01-10,,118245200,3877300,401900.0,977400.0,32467696,5314551.0,9614400.0,3395700.0,1951600,1501600,,4159800
2023-01-11,,88295000,4659800,201000.0,602900.0,24306479,11192447.0,16381700.0,2217800.0,1604600,1624300,,3700200
2023-01-12,,97774200,5833100,294500.0,843300.0,27239599,7273376.0,12344500.0,1624100.0,1407100,1268300,,3012200
2023-01-13,,35872400,3498800,303900.0,643200.0,12211711,4688725.0,7808800.0,1408500.0,2917700,928300,,2830900
2023-01-16,,44231400,3133400,180500.0,279800.0,17135369,5098402.0,6097600.0,1471500.0,2071500,473800,,2709400
2023-01-17,,36676900,4239000,249800.0,565200.0,19340512,4699375.0,10260100.0,1434300.0,1470200,1118500,,7404100
2023-01-18,,46015200,5993300,275600.0,1438700.0,21653638,7327134.0,9054700.0,2594500.0,2352500,1772400,,5469500
2023-01-19,,77758400,5872300,287600.0,1010900.0,16249841,4129234.0,7177100.0,1346300.0,2064700,1090100,,5254800
2023-01-20,,39537400,6979700,436300.0,675500.0,18578960,3685983.0,7626300.0,1702000.0,1090700,813800,,4469200
2023-01-23,,72241700,7132800,819400.0,929700.0,25318478,5973240.0,3618400.0,1461800.0,3914500,829600,,3279200
2023-01-24,,32256100,5242800,277800.0,2143700.0,15977275,5097490.0,5879800.0,1056100.0,2805100,1488900,,4468900
2023-01-25,,44253900,9531400,456200.0,624100.0,15252020,3895843.0,7179200.0,2375400.0,1612400,2240700,,3511200
2023-01-26,,36574500,8013600,590300.0,643800.0,14870450,4075983.0,7454700.0,774900.0,892500,1446600,,3698500
2023-01-27,,56910500,5447100,442600.0,656300.0,22081486,2937223.0,7957700.0,1003100.0,938600,1142100,,3284700
2023-01-30,,58048100,6674000,268700.0,534500.0,22964519,3678071.0,6986300.0,2025500.0,970400,3939400,,2690900
2023-01-31,,39064700,8279800,824800.0,1922200.0,34593440,3081559.0,7378600.0,2786700.0,963900,4215500,,4969600
2023-02-01,,37948600,7670300,589900.0,946100.0,34584933,5526338.0,6348200.0,4073900.0,1310200,3096800,,3798600
2023-02-02,,77873500,5810900,316200.0,664600.0,39643910,5780117.0,13621800.0,7073600.0,1200300,1214700,,4524300
2023-02-03,,39818600,5689100,321700.0,1081400.0,27073201,5391334.0,13898700.0,1771200.0,1062500,2076300,,5728800
2023-02-06,,27231000,5085300,593900.0,1007900.0,20642886,4172139.0,8564500.0,3182200.0,1274600,1712300,,2778800
2023-02-07,,32094700,5188800,282300.0,1110400.0,24346632,5213830.0,11158600.0,5435800.0,1072600,2693600,,3510000
2023-02-08,,81945200,5537800,266300.0,1157900.0,53841736,7515186.0,11850200.0,2763000.0,1593800,2313800,,4492200
2023-02-09,,58306600,13496100,357300.0,731400.0,23651095,9498456.0,6835500.0,3509400.0,1337900,1275200,,3656900
2023-02-10,,237891100,9826200,402300.0,582600.0,19533679,6773324.0,6139700.0,5400600.0,1300500,4710700,,2483000
2023-02-13,,87016300,8944600,193700.0,490900.0,22767382,4445393.0,4517500.0,1837100.0,2383100,3512100,,3224000
2023-02-14,,56512300,7013700,236400.0,773500.0,22964179,5187357.0,8478200.0,2637900.0,1587400,1809500,,5759100
2023-02-15,,85427900,9471900,325900.0,894600.0,37603691,6847875.0,6450800.0,2135200.0,1968400,1443700,,8639300
2023-02-16,,69398600,5867600,241100.0,845300.0,16393781,4106920.0,3887900.0,1370500.0,879500,2411500,,6700000
2023-02-17,,38594300,3240600,233800.0,559100.0,15713216,5908223.0,4400400.0,3591300.0,852200,2040500,,3256800
2023-02-22,,36666600,4632400,337300.0,906500.0,19915476,2229746.0,4547100.0,3388400.0,972000,2294500,,3315300
2023-02-23,,42173800,5931600,330300.0,558900.0,19346637,7020003.0,4495600.0,2948700.0,1184400,6203300,,3997700
2023-02-24,,40443000,7697600,297800.0,679700.0,20241466,6181274.0,4283100.0,2366100.0,800500,2126400,,5017500
2023-02-27,,24898500,3236800,651200.0,2136000.0,14947694,4940577.0,7311500.0,1742300.0,1250300,1711900,,2457800
2023-02-28,,38059200,6809400,313900.0,3610500.0,21751753,5095562.0,6579200.0,4112900.0,1221700,2857700,,5734300
2023-03-01,,43825000,4632400,438400.0,3117200.0,27667674,4613463.0,12799300.0,4219700.0,2890700,2635500,,6756700
2023-03-02,,32975000,6388500,251800.0,852700.0,30207882,3206420.0,8635100.0,2107000.0,1609100,1561100,,3756000
2023-03-03,,31061100,4753100,184100.0,1287400.0,21691636,2617920.0,9041300.0,2022500.0,1642500,1692400,,3705700
2023-03-06,,38725200,7881900,373800.0,1679700.0,27142278,4613260.0,8680300.0,3781700.0,866900,1517300,,7047900
2023-03-07,,58414500,4998600,380800.0,2927000.0,13632843,5823022.0,7709300.0,1685100.0,1334600,1434300,,4735800
2023-03-08,,76198500,8157900,358600.0,1827400.0,29120566,5600179.0,16188100.0,3774600.0,1887000,1433300,,6322900
2023-03-09,,61048300,4743500,284400.0,1544200.0,23502619,5071422.0,21065800.0,2805200.0,1792800,2793500,,6885600
2023-03-10,,40235200,4270600,255600.0,2893200.0,26337851,6174073.0,15845300.0,1976800.0,900600,2126200,,5030600
2023-03-13,,33541200,6132000,345000.0,1371800.0,28949064,8305533.0,17319200.0,2493700.0,4276200,3082700,,6627400
2023-03-14,,44785600,4546900,221300.0,760800.0,22636827,4423281.0,6601600.0,1811400.0,2714400,1787400,,4243000
2023-03-15,,70935100,4898700,440000.0,1259200.0,43284250,5685989.0,5571000.0,1960400.0,2614800,1787000,,4489300
2023-03-16,,84701000,4193500,175800.0,1362200.0,29684641,3467299.0,13119500.0,1863600.0,1273300,1410500,,3439400
2023-03-17,,76083800,7599900,880100.0,2154900.0,43809646,3368303.0,7458300.0,2147600.0,803800,2382400,,5105700
2023-03-20,,34593300,4805800,304000.0,2618900.0,17624695,4764595.0,6800700.0,1534000.0,1396800,2286000,,2828100
2023-03-21,,38954800,3982400,226400.0,1079800.0,25955260,5477042.0,7461000.0,1354300.0,2296400,996400,,2697700
2023-03-22,,29424300,3938800,443300.0,1053800.0,25615091,5902036.0,6909200.0,1968100.0,8397500,1342600,,6924400
2023-03-23,,61539500,5288500,336600.0,1431500.0,30625068,5833773.0,8918700.0,3722200.0,6441400,2628900,,9038600
2023-03-24,,40452000,4379700,293600.0,1624100.0,23038360,4474301.0,22116700.0,4082100.0,3941400,2238200,,5111700
2023-03-27,,45000300,2686800,259500.0,954900.0,40614963,3463039.0,11631200.0,1760200.0,3064300,1615100,,6695800
2023-03-28,,30254900,5650900,324800.0,2427600.0,61112775,4431193.0,17376700.0,2741100.0,2944500,2064300,,3663100
2023-03-29,,58776800,4994000,234100.0,2622800.0,23482655,4668236.0,15299400.0,25061200.0,3227900,2592800,,4540100
2023-03-30,,58758400,3790600,400400.0,2338800.0,19458590,4052857.0,20203700.0,17088900.0,4428300,1668800,,6310400
2023-03-31,,60841800,6921100,283100.0,3011300.0,23943284,5079536.0,7669300.0,9092800.0,1943200,1684400,,6080400
2023-04-03,,58954700,3748500,364900.0,1321500.0,27428796,5453815.0,9537900.0,8370600.0,1777200,3228400,,4479600
2023-04-04,,46417800,6186400,247200.0,2923000.0,12443670,3733655.0,6581900.0,6390000.0,1823100,2560300,,4250600
2023-04-05,,51710100,3903900,241800.0,900400.0,16426675,2672287.0,7504900.0,6392600.0,2000300,981400,,4468500
2023-04-06,,32588600,8315300,195000.0,1402300.0,15672609,3072633.0,6360900.0,5838500.0,2234600,969300,,6825000
2023-04-10,,24189300,4181400,221500.0,1415300.0,12576607,3245369.0,7535600.0,6460000.0,2462300,1245200,,3370100
2023-04-11,,94873900,6279900,325400.0,2162700.0,23449421,7601199.0,9042500.0,7005500.0,2502500,2465400,,4794000
2023-04-12,,63610500,7295000,303400.0,2509400.0,33393605,7708411.0,9174100.0,9434900.0,2582100,1439500,,7811900
2023-04-13,,33003100,6117200,638200.0,1484200.0,23546175,4846348.0,7118400.0,9822400.0,1413600,1418500,,9715700
2023-04-14,,41846400,3349600,321900.0,877900.0,15764939,3639325.0,6288100.0,12202600.0,914700,1175200,,7993900
2023-04-17,,28114200,3964900,644900.0,1009400.0,11164435,3511421.0,8141100.0,7705200.0,2517400,2554200,,3962600
2023-04-18,,45070000,4486800,236600.0,1391600.0,17663034,3781328.0,8893300.0,6650800.0,1184500,3260600,,4147400
2023-04-19,,45391200,7548300,393500.0,1108600.0,16490875,4173255.0,7680800.0,7764700.0,1841800,3536800,,8821900
2023-04-20,,61683400,3870500,397500.0,714600.0,18091676,4042308.0,8616700.0,6431400.0,1952400,3352600,,3873100
2023-04-24,,30197500,5059600,223800.0,1054200.0,29465159,2500362.0,7178300.0,2788100.0,1453600,1899200,,5925300
2023-04-25,,66333300,5705500,325000.0,1818300.0,30834001,3703936.0,5590900.0,2098400.0,1883500,1500500,,3484200
2023-04-26,,29344200,2534100,531900.0,719500.0,29100716,4578064.0,5374000.0,3663700.0,1273300,987500,,3190100
2023-04-27,,66471700,2974900,238100.0,1825900.0,20031739,3873325.0,6321600.0,2477300.0,1167500,1423900,,5512500
2023-04-28,,34292000,5494500,248500.0,906600.0,32787335,4578267.0,5699200.0,4979500.0,2171800,2062400,,5725200
2023-05-02,,76570500,4428000,405200.0,1842500.0,35169311,3043117.0,4418500.0,4885700.0,3775300,1652200,,3620800
2023-05-03,,37376800,3655300,407800.0,3183000.0,18021238,4720777.0,9892800.0,3521300.0,4376400,1779200,,2901900
2023-05-04,,71085400,7014600,314400.0,3882200.0,30072449,7177727.0,10226600.0,2961800.0,6554100,2713600,,6229700
2023-05-05,,113562200,4741600,207400.0,1456500.0,37391014,3675029.0,9179800.0,2433300.0,2468800,2752400,,4338200
2023-05-08,,119305500,5183800,175900.0,1516000.0,19154378,3787718.0,9987800.0,3115900.0,1798800,2131300,,6565300
2023-05-09,,63086800,3529300,289500.0,569700.0,21770355,2696833.0,7196400.0,2034300.0,2424300,4980400,,8862200
2023-05-10,,34391600,2779500,210000.0,580300.0,21959552,2174669.0,11582200.0,3717900.0,3104800,3649800,,3658800
2023-05-11,,38711200,4019300,1058900.0,926200.0,21823212,1673704.0,10479800.0,4135600.0,3271600,2898900,,3959700
2023-05-12,,33331100,2543800,631100.0,1624100.0,16720111,1639927.0,20663900.0,2882900.0,19007200,6530300,,2437200
2023-05-15,,44270100,18878700,405500.0,978500.0,32489134,1340200.0,11592400.0,4071500.0,9100300,5771800,,4876700
2023-05-16,,29720900,4927400,517400.0,549700.0,16114636,5727981.0,12820600.0,10239800.0,5793800,4474800,,4683600
2023-05-17,,31306500,5352700,694900.0,728700.0,16789416,9113021.0,13410100.0,3633700.0,6855800,3269600,,5761400
2023-05-18,,30064600,6986300,487500.0,648000.0,28500232,16349882.0,9508400.0,7650100.0,4080200,3659900,,4160100
2023-05-19,,81459600,12463100,540400.0,1856700.0,49461282,4014516.0,12218300.0,4910900.0,4523000,2605000,,6885400
2023-05-22,,24901500,5056200,767200.0,949000.0,19184323,4987640.0,6483000.0,5031000.0,2852600,2440600,,2962200
2023-05-23,,65141600,10944500,317800.0,1463000.0,17701826,4968166.0,8917400.0,4439500.0,2666100,2852700,,3771700
2023-05-24,,84758000,8996100,251400.0,555900.0,20029924,6105303.0,6395800.0,1866300.0,1997500,1776100,,2742700
2023-05-25,,57019700,8948000,519400.0,944400.0,23616159,12388921.0,7715300.0,4832500.0,2931800,2416400,,6930000
2023-05-26,,34702600,5442300,345100.0,574100.0,16832858,4788634.0,6903000.0,2568300.0,2626300,2380600,,3580100
2023-05-29,,11951700,2422900,215900.0,641700.0,11202661,4296189.0,2676400.0,2917000.0,1720900,1544000,,2477600
2023-05-30,,46546900,4771100,305600.0,990300.0,26783167,6174073.0,5710600.0,2825900.0,2159500,2399700,,3304200
2023-05-31,,48483600,9085800,244500.0,833300.0,33263163,3317993.0,12583100.0,7373700.0,1702200,2641100,,4839200
2023-06-01,,33499600,7900500,702000.0,1467600.0,23186723,5932465.0,14709800.0,4994500.0,5440500,7300900,,4512800
2023-06-02,,0,8483500,439700.0,4569300.0,31030231,6328551.0,9596400.0,3523300.0,4136200,2306500,,8452600
2023-06-05,,37490300,4121900,358600.0,1336300.0,11645028,3672594.0,5663200.0,2050600.0,2323000,1989600,,3309200
2023-06-06,,33361400,5119100,190700.0,974200.0,32644416,3391632.0,9486900.0,3281500.0,4238800,2081100,,4805800
2023-06-07,,25890200,8230500,411600.0,1317700.0,38181944,5788738.0,8732000.0,3652400.0,3869700,5474400,,4864600
2023-06-09,,34371000,8207600,316400.0,711400.0,27130028,4261702.0,7284400.0,3191200.0,3349500,5826100,,3621100
2023-06-12,,38493000,5648200,305400.0,876400.0,40691640,4942199.0,4948900.0,2725400.0,2551500,2852700,,3953000
2023-06-13,,45002300,6751800,659100.0,629100.0,29917054,6894432.0,3946700.0,2070200.0,1932200,2417400,,6850000
2023-06-14,,60815500,10726700,319300.0,1485100.0,50765584,4725950.0,11042400.0,2678000.0,2914500,2803500,,6924000
2023-06-15,,29023000,6792100,402900.0,13501700.0,38877368,3518318.0,6508400.0,3137300.0,4243700,1681300,,5881200
2023-06-16,,41296400,10290200,427700.0,2789300.0,49925200,4922522.0,4652900.0,4492600.0,2160000,2595700,,5819000
2023-06-19,,21307100,6607300,259600.0,1424600.0,13124915,5358166.0,2339200.0,2155500.0,2961700,1083900,,1595600
2023-06-20,,28404300,8021600,234900.0,1600700.0,18507161,6976996.0,3864300.0,3486800.0,3814300,1735600,,5027800
2023-06-21,,32294600,8328200,375600.0,2393400.0,21555523,4741671.0,5431700.0,4396600.0,2197800,1485500,,4097000
2023-06-22,,36675900,4131400,425100.0,3215000.0,18180490,3585567.0,4964600.0,3011500.0,2385700,1169800,,5283100
2023-06-23,,43608700,3495300,409800.0,1258800.0,14392240,5324694.0,5217100.0,1914800.0,2401200,1008400,,3869800
2023-06-26,,36850700,12352500,210700.0,3361100.0,12390359,2946251.0,11074600.0,2922400.0,916700,1357900,,4207800
2023-06-27,,38301600,9185000,313700.0,1346700.0,21064723,3541242.0,6030700.0,3438100.0,1653400,1377500,,3174300
2023-06-28,,48492800,7334500,308000.0,1068500.0,15977162,2091192.0,3499400.0,2326000.0,1443600,1997600,,3085500
2023-06-29,,40903300,7309800,228700.0,819800.0,14377948,5264241.0,2832500.0,1655700.0,1549400,3713200,,2301600
2023-06-30,,41639400,6872200,423700.0,2569700.0,21654545,2785382.0,4428300.0,4055400.0,1535200,3547800,,4070500
2023-07-03,,17915500,9527800,362900.0,2448000.0,24671602,4580296.0,3827300.0,4195300.0,1249300,2513400,,4997300
2023-07-04,,10908500,3024400,341200.0,2002600.0,9038011,3607679.0,3556000.0,1641600.0,917800,712300,,1265500
2023-07-05,,19944300,3514900,435100.0,4792200.0,31496077,8421062.0,3965500.0,2896500.0,1888700,1633900,,2916000
2023-07-06,,40277700,4026000,381600.0,1461000.0,15591055,4907307.0,7219600.0,1996400.0,1075100,2073100,,2694900
2023-07-07,,21703000,3702200,435100.0,1008200.0,13525881,4335442.0,5411400.0,1656700.0,1122000,1409100,,2791100
2023-07-10,,19191400,4080200,369600.0,503100.0,13360277,6148208.0,4986700.0,3436400.0,1424800,2974200,,2082400
2023-07-11,,30173500,6090200,558300.0,506300.0,18875119,4306839.0,6154600.0,5333700.0,1515600,2648700,,3569000
2023-07-12,,18940500,6114800,361100.0,594000.0,11448231,2784165.0,5475900.0,2779100.0,1261500,1576600,,5364900
2023-07-13,,34783700,4729600,468000.0,999300.0,15128724,2273665.0,3579600.0,1908300.0,1538300,1594900,,2861900
2023-07-14,,30430600,4511800,340500.0,1979400.0,14301158,3335236.0,4939900.0,1774400.0,1188200,1553200,,2534700
2023-07-17,,20090100,12871900,379900.0,665800.0,12148759,2574812.0,12893000.0,2453700.0,1310700,1906900,,3181100
2023-07-18,,22381500,7773300,385500.0,600200.0,18124003,1535961.0,5192800.0,1456600.0,939200,5041400,,8497600
2023-07-19,,24524300,7731400,216600.0,2920300.0,28088376,1721072.0,5451500.0,865000.0,1105200,821800,,5148800
2023-07-20,,47691600,4586800,484500.0,1347300.0,18822716,1474291.0,8685500.0,1816400.0,856200,2003900,,5627000
2023-07-21,,43331100,5823500,244000.0,1128300.0,28754309,2116346.0,9310300.0,4265000.0,837400,2399500,,4111100
2023-07-24,,62342600,3956300,358300.0,496700.0,23345408,2478859.0,7731900.0,1188400.0,626800,3715500,,1976000
2023-07-25,,45514000,4912300,272000.0,818700.0,88967719,2493161.0,8105500.0,3005000.0,1012800,4310700,,2181000
2023-07-26,,22666000,2797400,303600.0,1907600.0,45103967,3278435.0,7544100.0,1855500.0,1061900,1337300,,1872300
2023-07-27,,30083400,2901600,461100.0,3209400.0,34869636,3524100.0,7031000.0,1253000.0,1379000,2420500,,3288000
2023-07-28,,25809200,2555600,475900.0,12087200.0,16546454,3237762.0,3445000.0,1546600.0,654900,905700,,1620100
2023-07-31,,22318100,2825500,905100.0,3828400.0,19287088,4366886.0,6385100.0,2562400.0,1509500,1975700,,3802200
2023-08-01,,26649900,4036400,619100.0,2471900.0,29209493,2233600.0,3859900.0,1570400.0,1538300,2256800,,3693400
2023-08-02,,34593700,2247600,543000.0,785600.0,27327392,4162706.0,8569400.0,2358800.0,1043700,2142000,,1943300
2023-08-03,,52594900,3531100,313400.0,953900.0,28326688,4677365.0,9033000.0,2694400.0,2851900,2243100,,4072200
2023-08-04,,150660800,4926600,331900.0,867000.0,22226333,2142718.0,4815600.0,1358600.0,1689500,2160700,,1821800
2023-08-07,,45283000,8763200,240400.0,675800.0,19020647,2802219.0,3225300.0,1084200.0,1239300,1495000,,1767500
2023-08-08,,32711600,5247100,207900.0,470400.0,32310826,2657884.0,8567700.0,1054100.0,1215300,1298500,,3331500
2023-08-09,,37143300,4834600,310200.0,307400.0,25217641,3295780.0,7057600.0,1667000.0,1952700,1246900,,19720100
2023-08-10,,27521100,3875200,461200.0,309400.0,19806359,6381701.0,11984800.0,1681700.0,5614100,1442900,,7463000
2023-08-11,,44038100,4352200,1844400.0,741600.0,23324537,2730102.0,21733900.0,1391200.0,1922300,4185100,,8463000
2023-08-14,,27965700,5700800,856200.0,994000.0,25492703,2272651.0,10769000.0,1430900.0,1633000,2730000,,4358800
2023-08-15,,30300300,5766800,426500.0,585800.0,34472186,5475318.0,9186800.0,5014400.0,1553600,1670000,,4282300
2023-08-16,,40641100,7134700,525700.0,605200.0,58326771,4566298.0,8154600.0,5657300.0,2819800,1498600,,4447000
2023-08-17,,49707800,16615500,601400.0,1268700.0,25723074,4065333.0,9998400.0,2052400.0,2304800,1796500,,8731700
2023-08-18,,24526300,4484100,567800.0,1172800.0,15345576,6567826.0,5243200.0,2646300.0,1649100,1385000,,4786500
2023-08-21,,18689900,4041100,494800.0,653000.0,41124884,2018669.0,9456200.0,5018000.0,1036600,3086200,,2966500
