Date,ALSO3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LJQQ3.SA,LWSA3.SA,MLAS3.SA,POSI3.SA,PSSA3.SA,SQIA3.SA,TOTS3.SA
2024-12-16,,10.380084991455078,29.99403190612793,11.998130798339844,12.388665199279785,7.316900253295898,2.3265652656555176,3.233205556869507,1.05125892162323,5.062666416168213,34.38153076171875,,27.173965454101562
2024-12-17,,10.458590507507324,30.690027236938477,12.258413314819336,12.370710372924805,7.325003623962402,2.2981925010681152,3.2891111373901367,1.0705480575561523,4.751399040222168,34.37254333496094,,27.378576278686523
2024-12-18,,10.022451400756836,30.549169540405273,11.708428382873535,11.80514144897461,7.049504280090332,2.1184983253479004,3.1586649417877197,0.9741023182868958,4.458441734313965,34.147830963134766,,25.887855529785156
2024-12-19,,10.031177520751953,30.93031120300293,11.928016662597656,12.20911979675293,7.114327430725098,2.2792773246765137,3.177300214767456,1.060903549194336,4.852103233337402,34.12984848022461,,26.745262145996094
2024-12-20,,10.257966995239258,30.267457962036133,12.296923637390137,12.451506614685059,7.227768421173096,2.2509047985076904,3.2797935009002686,1.1091264486312866,4.934496879577637,33.734344482421875,,26.80372428894043
2024-12-23,,10.074789047241211,30.234317779541016,11.857748031616211,11.82309627532959,7.130533695220947,2.175243854522705,3.177300214767456,1.060903549194336,4.577455520629883,33.383792877197266,,26.940128326416016
2024-12-26,,10.153294563293457,30.21774673461914,11.63815975189209,11.562755584716797,7.211562633514404,2.127955913543701,3.1027591228485107,1.0126806497573853,4.586610794067383,32.9882926940918,,26.608856201171875
2024-12-27,,10.074789047241211,30.060317993164062,11.594242095947266,11.464005470275879,7.154842376708984,2.200000047683716,3.0002658367156982,1.0223251581192017,4.64154052734375,32.87143325805664,,26.336048126220703
2024-12-30,,10.083514213562012,29.977460861206055,11.928016662597656,11.472981452941895,7.154842376708984,2.1600000858306885,3.0934417247772217,1.0223251581192017,4.742243766784668,32.853458404541016,,26.063236236572266
2025-01-02,,10.203424453735352,30.17631721496582,11.497624397277832,11.15877628326416,7.033299446105957,2.119999885559082,3.0282185077667236,1.0126806497573853,4.559145927429199,32.93626022338867,,25.70273208618164
